,id,datum,datum_prognoze,temp_prosjek,temp_max,temp_min,vidljivost,smjer_vjetra_stupnjevi,brzina_vjetra,nalet_vjetra_brzina,relativna_vlaznost,tlak_zraka,uv_index,oblaci_pokrice,oborine_akumulirano,dubina_snijega,rosa_prosjek,prognoza,preostalo_dana
131,85464cc3-0f52-4c3d-9532-618d48682aed,2018-01-12,2020-05-04,5.1,12.3,0.1,17.8,121.29,16.4,0.0,76.85,1015.7,,15.6,0.0,,1.2,Clear,1
132,a0926153-f69d-4fc4-a6b1-22bde11b09c8,2018-02-16,2020-05-04,2.2,8.6,-4.2,21.7,170.88,14.9,0.0,61.36,1029.2,,5.3,80.0,7.0,-5.0,"Rain, Clear",1
133,954cd7cc-7f58-46d7-8894-0e5366dfa945,2018-03-22,2020-05-04,4.9,8.1,2.3,20.8,59.13,39.2,0.0,41.16,1016.8,,25.6,0.0,,-7.4,Partially cloudy,1
134,9cfda6ab-edce-49b6-b94b-14b180e222b8,2018-04-24,2020-05-04,16.0,23.5,9.4,29.6,176.38,11.2,0.0,61.86,1017.0,,12.5,0.0,,7.9,Clear,1
135,28b6bd33-c1a9-4e42-882d-4128c5ca1629,2018-05-29,2020-05-04,22.7,28.1,17.0,19.1,165.46,11.3,0.0,68.4,1017.7,28.9,18.1,0.0,,16.2,Clear,1
136,e2871b84-f764-466e-8a06-aaba3408bed5,2018-06-30,2020-05-04,21.4,26.7,16.9,22.6,194.92,12.7,0.0,64.89,1009.4,,25.3,0.0,0.0,14.2,Partially cloudy,1
137,8a254aad-0c5a-47bb-a540-bc1b7405019d,2018-08-03,2020-05-04,27.9,32.5,23.3,16.2,112.13,22.1,0.0,58.23,1015.2,33.3,26.6,0.1,0.0,18.5,"Rain, Partially cloudy",1
138,d5c3a588-e0a2-4ecb-9dad-b94d9ebce663,2018-09-05,2020-05-04,19.4,24.1,15.4,12.1,168.88,12.1,0.0,81.7,1013.0,,32.3,0.0,0.0,16.0,Partially cloudy,1
139,a337ce3c-3458-4f18-9c19-a61b045b5adc,2018-10-12,2020-05-04,16.6,23.3,10.2,18.8,127.46,18.0,0.0,65.76,1021.0,,3.5,0.0,,9.8,Clear,1
140,4235fe67-344c-40a0-b82b-25f49881c868,2018-11-22,2020-05-04,9.3,12.6,5.1,20.8,121.0,19.5,0.0,56.51,1026.9,,3.2,0.0,,0.7,Clear,1
141,758474e7-15d6-47a0-9600-3132546be13f,2018-12-24,2020-05-04,6.9,9.1,3.6,5.8,180.58,7.4,0.0,92.24,1023.4,,71.8,0.1,0.0,5.7,"Rain, Partially cloudy",1
142,1a11391d-183b-48a3-8274-83fde46a3c34,2019-01-26,2020-05-04,2.1,4.8,-0.8,17.2,103.58,24.7,0.0,55.14,1006.4,,8.1,0.0,,-6.2,Clear,1
143,8e87c79f-4657-4285-9a5e-c656b3c97b04,2019-02-27,2020-05-04,9.9,16.8,4.9,21.1,198.21,17.6,0.0,56.77,1027.9,,17.2,0.0,,1.3,Clear,1
144,ee986651-83dc-486c-ac08-7f583193abfd,2019-04-01,2020-05-04,11.7,20.8,1.4,31.8,230.04,13.5,0.0,53.08,1017.3,,0.0,0.0,,1.3,Clear,1
145,11935dcb-6fdf-428c-986a-7a653ee4ab33,2019-05-04,2020-05-04,13.9,16.5,10.5,11.4,186.17,19.4,0.0,79.68,1010.0,,54.0,3.1,0.0,10.4,"Rain, Partially cloudy",1
146,cdfa73af-c9bf-4adf-baf7-60d332d3790f,2019-06-09,2020-05-04,22.0,27.1,16.1,14.6,161.54,12.0,0.0,74.35,1019.8,27.8,10.8,0.0,,16.9,Clear,1
147,2f019a49-1dc7-4e31-9941-433f4bebe1a6,2019-07-10,2020-05-04,22.6,27.1,17.9,12.7,127.63,21.5,0.0,72.28,1011.4,27.6,41.6,0.3,,17.0,"Rain, Partially cloudy",1
148,b4986e1a-5faf-4066-bea3-e9f1960ba3b5,2019-08-12,2020-05-04,26.9,32.6,22.1,14.0,150.29,13.9,0.0,69.6,1014.4,37.2,3.3,0.0,,20.3,Clear,1
149,8ef0a7ec-df01-4713-abd8-c3a4337247f3,2019-09-14,2020-05-04,20.5,27.5,13.4,15.8,189.22,15.5,0.0,62.17,1028.9,27.5,1.1,0.0,,12.5,Clear,1
150,de72c1ee-8eb1-4b5c-80c5-dacd120350fb,2019-10-20,2020-05-04,16.1,20.7,11.2,11.4,162.46,13.3,0.0,85.99,1017.6,,38.5,0.0,,13.7,Partially cloudy,1
151,96466f4e-3930-485a-ae8c-267ca1c78a2d,2019-11-25,2020-05-04,14.9,16.4,12.3,10.9,112.83,17.4,0.0,79.1,1008.4,,56.1,4.0,0.0,11.3,"Rain, Partially cloudy",1
152,3322f769-655d-4bf7-bb5e-d855f013a1ab,2019-12-26,2020-05-04,6.0,13.7,0.8,16.0,134.38,13.4,0.0,86.29,1015.4,,0.3,0.0,,3.8,Clear,1
153,ec10d4e7-1351-4f0c-b425-0452c529165d,2020-05-05,2020-05-02,15.6,18.6,11.7,0.0,136.0,2.2916,6.80441,63.0,1016.29,7.34371,29.0,0.0,0.0,8.3,Scattered clouds,1
154,10514f1f-0e4c-410d-9b18-095c69c20727,2018-01-15,2020-05-04,11.6,14.6,8.4,14.0,107.83,15.5,10.8,77.21,1024.9,,79.5,0.2,0.0,7.8,"Rain, Overcast",1
155,c5ed1849-c6a8-4f22-b4f8-9bfc97d62876,2019-04-02,2020-05-04,10.8,16.1,3.7,15.5,148.38,15.5,10.8,80.32,1014.3,,42.2,0.0,,7.4,Partially cloudy,1
156,09807ab9-5755-4166-a5db-6374a2ca9231,2020-04-05,2020-05-04,5.3,12.6,-0.2,15.9,196.08,14.8,0.0,73.02,1024.9,,15.3,0.3,0.0,0.0,"Rain, Clear",1
157,59cb7567-1e4e-4ff8-ba0b-9383f4df8f0a,2020-05-22,2020-05-18,19.4,22.6,16.6,0.0,127.0,2.77399,9.21111,54.0,1017.09,5.04166,33.0,0.0,0.0,9.7,Scattered clouds,1
158,daccb8af-3ff2-4364-973c-bee86e9f0e9e,2017-02-05,2020-05-04,9.2,10.8,7.5,9.7,174.13,19.8,0.0,90.3,1008.9,,89.8,10.7,,7.6,"Rain, Overcast",1
159,55641582-336e-42d7-a41f-d9b9518cefdd,2017-03-12,2020-05-04,8.9,13.6,4.3,29.4,134.5,18.2,0.0,41.35,1020.1,,0.6,0.0,,-4.0,Clear,1
160,9f462aa9-5a65-4e12-b9b6-f70abd94d15b,2017-04-16,2020-05-04,14.0,17.5,11.4,10.6,103.17,14.8,0.0,80.9,1013.5,,61.8,6.0,,10.6,"Rain, Partially cloudy",1
161,b341e14d-9aac-4002-83fb-7bfe6fad9256,2017-05-19,2020-05-04,19.4,24.6,14.0,32.2,159.21,13.0,0.0,54.79,1016.7,,4.0,0.0,,9.4,Clear,1
162,c935c0c6-310b-4ec8-8bbb-ebede8ba29dd,2017-06-23,2020-05-04,26.0,32.6,19.1,21.7,186.57,12.8,0.0,58.01,1015.1,32.7,3.0,0.0,,16.4,Clear,1
163,5891e6fa-38a4-40af-8b02-e93c2ce53378,2017-07-29,2020-05-04,23.2,29.3,17.0,26.9,142.21,13.3,0.0,59.13,1011.8,29.8,9.7,0.0,,14.3,Clear,1
164,97fbdab2-fba4-435e-b301-ab81712c624b,2017-09-02,2020-05-04,22.0,25.5,20.2,12.9,123.92,16.0,0.0,79.09,1012.7,,52.5,13.0,,18.1,"Rain, Partially cloudy",1
165,67589809-9849-4fa1-b2df-4fc1bbbfbbf3,2017-10-05,2020-05-04,17.4,20.9,13.4,12.6,131.21,10.0,0.0,83.78,1023.3,,63.7,0.0,,14.4,Partially cloudy,1
166,f1ae1c66-037c-49db-99d9-e756c410fe59,2017-11-08,2020-05-04,10.8,12.6,8.3,11.9,85.71,36.1,0.0,74.62,1011.7,,78.9,11.6,,6.4,"Rain, Overcast",1
167,6e43c6f5-40c0-400c-8a94-cd7d6f671a29,2017-12-11,2020-05-04,3.6,10.4,-2.5,14.6,138.42,18.7,0.0,72.63,1012.4,,54.3,2.0,2.0,-1.1,"Rain, Partially cloudy",1
168,dd263b47-fa7a-46f4-8beb-4487752f2bb7,2018-01-13,2020-05-04,6.5,11.2,1.7,18.8,77.75,19.0,0.0,65.92,1018.6,,13.3,0.0,,0.4,Clear,1
169,67ad2fac-3841-453f-97b3-b8c58edc3767,2018-02-17,2020-05-04,3.4,8.9,-2.5,19.2,200.63,12.0,0.0,67.84,1027.6,,9.9,70.0,5.0,-2.2,"Rain, Clear",1
170,cfbc5d8a-75c6-48f2-bcae-9189665e7a1b,2018-03-23,2020-05-04,5.1,9.1,-0.1,31.1,54.83,32.2,0.0,32.81,1011.5,,0.0,0.0,,-10.3,Clear,1
171,2cf269d1-0357-49ec-8950-21e2b2161e39,2018-04-25,2020-05-04,17.2,24.3,11.4,24.2,150.0,10.7,0.0,61.03,1016.4,,8.8,0.0,,9.0,Clear,1
172,d3adaa2d-f69a-48ee-9dbf-c11a8c143fe6,2018-05-30,2020-05-04,22.9,27.8,18.7,11.6,162.52,9.4,0.0,75.2,1015.5,28.5,26.0,0.0,0.0,18.0,Partially cloudy,1
173,94f2f493-087d-44d3-8e5d-5f8ceae3453a,2018-07-02,2020-05-04,24.6,29.9,19.7,22.5,160.29,16.7,0.0,58.43,1009.5,29.6,15.2,0.0,,15.4,Clear,1
174,aa086b8d-2918-466d-acbd-b5feb07507e7,2018-08-04,2020-05-04,28.9,33.9,25.1,19.6,71.71,21.3,0.0,53.21,1015.8,34.9,17.0,0.0,,18.2,Clear,1
175,c6e3c97a-5b39-4877-95bb-4b8b7d199ac8,2018-09-06,2020-05-04,20.9,26.3,16.5,14.1,172.92,13.8,0.0,76.59,1014.7,,11.0,0.7,,16.3,"Rain, Clear",1
176,4cd9d06f-7d8b-493f-89ca-2a2b553f05c9,2018-10-13,2020-05-04,16.6,23.2,9.7,14.4,171.83,13.7,0.0,74.29,1023.8,,0.2,0.0,,11.7,Clear,1
177,25ea989a-a9a1-4758-a235-b8e723fdece4,2018-11-23,2020-05-04,10.3,10.3,10.3,9.2,70.0,3.0,0.0,95.08,1021.6,,100.0,0.0,,9.6,Overcast,1
178,90b79989-a9d5-409f-bad6-4b6b81f9e97e,2018-12-25,2020-05-04,7.8,10.1,4.6,8.1,175.46,17.8,0.0,88.08,1018.2,,50.4,0.5,,5.8,"Rain, Partially cloudy",1
179,133a4efe-2c57-4d46-8fa9-57f13231116e,2019-01-27,2020-05-04,1.5,7.7,-4.0,23.1,210.29,13.5,0.0,54.18,1010.9,,11.6,0.0,,-7.2,Clear,1
180,6a2341d7-44e3-4d96-a482-d8878e475c8d,2019-02-28,2020-05-04,10.2,17.6,3.8,30.6,154.67,16.6,0.0,45.53,1024.5,,5.3,0.0,,-1.9,Clear,1
181,a67175dd-0c81-452e-a72a-bc8d47dd8ed5,2019-04-03,2020-05-04,14.7,22.6,5.8,21.4,149.5,15.2,0.0,43.14,1015.5,,1.5,0.0,,1.2,Clear,1
182,81e8f084-d351-4ded-ab8b-255f5e573141,2019-05-05,2020-05-04,13.0,15.3,10.6,10.8,144.04,9.4,0.0,86.7,1004.7,,63.1,31.3,1.0,10.8,"Rain, Partially cloudy",1
183,25a4cbec-f5f7-4c40-b481-d36890994cc1,2019-06-10,2020-05-04,23.5,30.8,16.1,16.1,214.13,10.1,0.0,65.71,1019.7,30.8,7.9,0.0,,16.1,Clear,1
184,a19d554d-5064-40dc-9cbc-6263bbbec016,2019-07-11,2020-05-04,21.7,25.9,15.6,14.1,86.08,21.7,0.0,57.63,1011.8,,20.8,7.8,1.0,12.2,"Rain, Clear",1
185,0c6878fb-968a-45b7-8346-1c0638356f57,2019-08-13,2020-05-04,27.4,33.8,22.1,16.2,151.08,12.1,0.0,65.46,1011.4,35.4,14.3,0.0,,19.8,Clear,1
186,ea07ec30-3a11-4b90-ae3e-51f1ef54bd90,2019-09-15,2020-05-04,21.4,27.9,14.9,16.4,155.17,16.0,0.0,63.86,1027.6,27.8,10.4,0.0,,13.8,Clear,1
187,dc6ab395-8fc1-47ff-b45f-bbc565e65f52,2019-10-21,2020-05-04,18.1,21.4,15.6,11.0,141.71,12.7,0.0,86.77,1019.4,,47.7,0.0,,15.7,Partially cloudy,1
188,c6e24539-846b-421c-9e63-c321c14c831b,2019-11-26,2020-05-04,12.3,19.3,7.6,15.4,145.0,14.4,0.0,69.94,1007.8,,9.0,0.0,0.0,6.6,Clear,1
189,539121f3-bc59-422c-8182-f7133bdabbec,2019-12-27,2020-05-04,6.2,12.6,1.1,17.7,146.21,15.2,0.0,73.22,1022.4,,1.8,0.0,,1.6,Clear,1
190,e0176c3c-cf51-43ed-a9a5-e1cc2119ae1a,2020-01-28,2020-05-04,4.9,9.3,-1.0,10.0,179.21,17.3,0.0,78.64,1003.0,,48.3,0.1,,1.4,"Rain, Partially cloudy",1
191,82938e1b-411f-48bd-b0ec-dd0fdcc957a7,2020-03-21,2020-05-04,12.4,14.0,10.2,10.0,110.0,16.2,0.0,79.86,1024.3,,75.0,0.0,,8.9,Partially cloudy,1
192,5205833f-d331-4fda-be37-0704879d8a6c,2020-05-06,2020-05-02,15.1,20.8,10.2,24.135,141.0,2.14598,6.92813,58.0,993.319,2.91623,88.0,0.0,0.0,6.6,Overcast clouds,1
193,585afd28-0501-48b6-a009-2cc8cb995624,2018-01-31,2020-05-04,5.1,7.9,3.1,13.4,152.5,9.5,8.3,72.55,1018.4,,74.0,0.0,,0.5,Partially cloudy,1
194,83e5872f-4199-4877-b3a3-4f430ee97e40,2019-04-18,2020-05-04,14.3,20.9,7.1,20.0,166.96,14.2,13.7,52.94,1014.1,,17.8,0.0,,4.1,Clear,1
195,359eb6ed-89a0-4f89-ab72-25c15d908ed4,2020-03-24,2020-05-04,15.7,20.6,11.0,10.0,48.46,31.1,57.6,31.1,1024.3,,,0.0,,-1.5,Clear,1
196,3c51e58b-5306-4463-b602-9d36a9bf9986,2020-05-23,2020-05-18,17.6,23.8,12.6,24.135,142.0,1.74546,2.6,59.0,999.593,6.31197,36.0,0.0,0.0,9.0,Scattered clouds,1
197,f1caff05-7cf9-4220-8a45-ce27605e3bdc,2017-02-06,2020-05-04,7.5,11.5,3.0,14.1,127.96,21.2,0.0,90.58,1007.1,,79.0,24.5,,6.0,"Rain, Overcast",1
198,4619858a-dbc8-4b65-a3a1-d070d1514bca,2017-03-13,2020-05-04,7.5,13.6,1.0,30.0,142.75,15.4,0.0,56.37,1016.5,,2.2,0.0,,-1.1,Clear,1
199,617c9e60-0793-463e-af9e-4fe28fa5d164,2017-04-17,2020-05-04,13.9,20.1,9.5,14.6,149.52,13.0,0.0,76.03,1012.3,,39.2,6.8,,9.4,"Rain, Partially cloudy",1
200,d993bd8f-adc3-42de-972f-60fb681dc76a,2017-05-20,2020-05-04,18.3,24.2,12.1,18.4,135.38,16.1,0.0,62.47,1013.6,,28.8,0.0,,10.5,Partially cloudy,1
201,af156c90-126e-45a4-a12f-fee845ded915,2017-06-24,2020-05-04,26.3,31.6,21.1,15.3,132.42,14.8,0.0,65.12,1014.7,33.7,17.6,0.0,,18.9,Clear,1
202,ec305d31-be5d-46b5-982a-b0f1b506592f,2017-07-30,2020-05-04,25.2,31.4,19.0,28.2,157.5,15.6,0.0,60.2,1016.0,31.3,7.0,0.0,,16.0,Clear,1
203,b1f24b58-0868-4de3-a354-9a0fdb21eb2c,2017-09-03,2020-05-04,19.2,24.8,13.4,12.5,107.58,24.0,0.0,79.73,1008.9,,50.6,14.5,,15.5,"Rain, Partially cloudy",1
204,4915dc35-b022-42c0-96ac-7f1277366fe0,2017-10-06,2020-05-04,17.1,20.2,14.1,8.2,158.17,12.2,0.0,87.2,1017.9,,72.3,0.0,,14.9,Partially cloudy,1
205,93bfc423-61a6-4ed4-b604-ae3c4bb13902,2017-11-09,2020-05-04,10.3,15.1,4.7,13.5,103.58,13.7,0.0,81.26,1015.3,,39.3,0.0,,7.1,Partially cloudy,1
206,3cb24757-1b2f-49ae-b66b-9ac8e47ce573,2017-12-12,2020-05-04,13.0,16.1,9.9,9.5,154.38,30.0,0.0,82.69,1002.0,,73.2,35.0,,10.1,"Rain, Partially cloudy",1
207,5d1367db-700f-45c2-83d2-0d7e7c56b253,2018-01-14,2020-05-04,7.1,9.4,3.2,15.3,69.04,22.2,0.0,67.58,1011.6,,23.2,7.0,,1.5,"Rain, Clear",1
208,e6079e5b-d181-43c1-868c-f11915358245,2018-02-18,2020-05-04,4.8,9.4,-1.2,11.9,154.42,13.1,0.0,74.23,1023.7,,55.0,50.0,2.0,0.4,"Rain, Partially cloudy",1
209,9630d1df-dfed-441f-a127-6d94c4338a53,2018-03-24,2020-05-04,5.6,9.6,1.1,18.6,88.71,25.0,0.0,47.52,1003.7,,12.8,0.0,,-5.0,Clear,1
210,6c35d9c6-883f-40e4-8854-c02d47322ecf,2018-04-26,2020-05-04,17.8,24.3,12.3,22.0,144.17,13.2,0.0,68.18,1015.4,,6.0,0.0,,11.3,Clear,1
211,8d7dcf17-b31b-4a53-a79b-e2414796faff,2018-05-31,2020-05-04,22.9,28.0,17.6,18.2,199.42,13.6,0.0,71.24,1014.4,28.5,18.2,2.0,,17.0,"Rain, Clear",1
212,8ed80b2e-4ca7-4cfc-8e14-04013ce69baa,2018-07-03,2020-05-04,22.8,26.1,19.6,16.6,146.71,11.2,0.0,63.01,1013.2,,37.2,0.0,,15.3,Partially cloudy,1
213,7f5ffd54-a22a-4fd2-9d83-6a62a4e587e2,2018-08-05,2020-05-04,27.9,33.6,22.8,20.2,131.21,14.5,0.0,58.82,1014.6,35.4,9.8,0.0,,18.6,Clear,1
214,f9983c72-a272-46c9-948a-be1a238e64b3,2018-09-07,2020-05-04,21.1,27.6,16.5,13.2,150.75,10.4,0.0,73.53,1012.0,27.7,17.7,0.0,,15.7,Clear,1
215,69283e6f-cbbc-41d5-aa43-7391c78ee12d,2018-10-14,2020-05-04,17.0,24.1,10.2,16.1,103.13,17.6,0.0,64.17,1023.3,,0.0,0.0,,9.7,Clear,1
216,5f3bf754-e171-4b76-af27-2527322f7071,2018-11-24,2020-05-04,10.4,13.4,7.6,8.3,136.54,12.5,0.0,91.35,1022.2,,63.5,1.4,0.0,9.0,"Rain, Partially cloudy",1
217,98fd7ab7-c3d3-4c39-a88b-a8db20127b9c,2018-12-26,2020-05-04,4.0,9.4,0.0,10.3,173.21,19.3,0.0,81.44,1030.0,,25.3,0.0,0.0,1.0,Partially cloudy,1
218,e249cca8-d0c2-4b92-b882-0ef9d3f0af5b,2019-01-28,2020-05-04,4.3,10.8,-3.2,13.2,163.75,18.9,0.0,72.62,1003.0,,46.5,0.1,,-0.2,"Rain, Partially cloudy",1
219,41deb2f7-5538-4e5c-a5fd-a24bf133f122,2019-03-01,2020-05-04,8.0,16.6,1.1,20.0,176.67,13.8,0.0,62.63,1019.4,,2.3,0.0,,0.5,Clear,1
220,9c1dbe9f-f6b1-4383-9921-9e6ac8f9ae0b,2019-04-04,2020-05-04,13.6,17.6,10.9,11.9,146.67,16.3,0.0,72.75,1010.3,,43.3,1.3,0.0,8.4,"Rain, Partially cloudy",1
221,e9eb9606-abcb-4d9f-882a-cde0271b821d,2019-05-06,2020-05-04,10.8,13.1,6.6,11.2,99.88,26.4,0.0,78.5,1001.8,,74.4,9.6,1.0,7.0,"Rain, Partially cloudy",1
222,524be071-73c0-4904-9deb-088466494324,2019-06-11,2020-05-04,24.4,31.4,16.1,14.2,189.33,10.7,0.0,64.77,1012.9,31.4,10.9,0.0,,16.6,Clear,1
223,9fb675f9-1f0a-46eb-a6be-562b5e5493c3,2019-07-12,2020-05-04,20.1,25.0,12.6,14.2,200.67,14.8,0.0,54.58,1014.1,,27.3,0.0,,10.2,Partially cloudy,1
224,9aab5e93-b95c-4285-83f5-75bbaf9849e1,2019-08-14,2020-05-04,26.8,31.6,21.1,13.6,142.63,20.2,0.0,60.84,1009.9,33.8,30.4,0.2,,18.3,"Rain, Partially cloudy",1
225,8ca25bbc-c892-4e92-981c-666c0fda4a80,2019-09-17,2020-05-04,20.8,27.3,14.6,15.8,200.88,15.2,0.0,69.86,1023.9,27.7,4.4,0.0,,14.7,Clear,1
226,55f63e92-e75c-470c-a5d2-35b5c66456d8,2019-10-22,2020-05-04,18.3,21.6,13.4,9.7,154.54,9.6,0.0,87.07,1022.7,,48.3,0.0,,16.0,Partially cloudy,1
227,8e23be00-1fae-4d8f-90dd-2e49dc97e651,2019-11-27,2020-05-04,8.9,15.8,3.3,14.1,145.38,13.0,0.0,80.92,1009.5,,22.1,0.0,,5.7,Clear,1
228,db597fe1-05df-42b2-b82b-885167da330b,2019-12-28,2020-05-04,6.8,10.6,1.8,15.5,122.25,12.4,0.0,75.49,1023.1,,37.2,0.0,,2.7,Partially cloudy,1
229,f218977b-4cc0-4116-8b9d-91c77377eeca,2020-01-29,2020-05-04,7.2,9.3,5.2,9.2,165.29,18.0,0.0,83.43,995.8,,64.2,16.5,1.0,4.5,"Rain, Partially cloudy",1
230,1d99db9a-01fe-4a57-b199-0e3952f6e102,2020-05-07,2020-05-02,14.6,18.5,10.4,24.135,92.0,2.26461,7.74173,76.0,992.86,2.68079,88.0,0.4375,0.0,10.4,Overcast clouds,1
231,7af95240-d9bf-42ff-bd23-3b1bb544ab7a,2018-11-19,2020-05-04,7.0,9.1,5.6,5.3,178.04,5.7,11.9,92.5,1021.8,,90.1,0.7,,5.9,"Rain, Overcast",1
232,8913ebc6-be0b-4b0f-a82e-13c2b855e1da,2019-05-15,2020-05-04,13.4,18.8,6.1,18.0,132.83,17.8,15.8,53.97,1025.2,,12.7,0.0,,3.7,Clear,1
233,d4bc518f-6dcd-4cde-9e40-51164089d93a,2020-03-27,2020-05-04,5.2,7.9,2.5,10.0,55.63,32.2,74.2,37.33,1027.5,,27.9,0.0,,-8.4,Partially cloudy,1
234,3b91bf16-b7e5-440b-8269-bacb73d0e144,2020-05-24,2020-05-18,17.8,23.7,12.9,24.135,170.0,1.9049,3.41062,63.0,1001.03,5.58921,49.0,0.0,0.0,10.4,Broken clouds,1
235,55cbdc07-2f24-41ef-8142-cb0af92081f9,2017-02-07,2020-05-04,10.7,11.9,9.2,12.9,90.25,29.6,0.0,74.68,1002.0,,84.6,23.0,,6.2,"Rain, Overcast",1
236,49953094-4f85-4d75-b434-97c54ba2f55d,2017-03-15,2020-05-04,6.9,13.2,-0.4,30.0,160.96,16.4,0.0,58.05,1023.8,,0.7,0.0,,-1.2,Clear,1
237,4059e8cf-5160-40c7-a467-185891185288,2017-04-18,2020-05-04,11.2,16.1,6.5,20.0,159.5,20.8,0.0,62.47,1015.1,,23.2,5.9,,3.7,"Rain, Clear",1
238,6ed1dc01-4ca5-43ed-8993-80c50fd9e369,2017-05-21,2020-05-04,15.9,18.0,14.6,9.4,146.67,17.4,0.0,81.91,1015.1,,62.5,11.0,,12.8,"Rain, Partially cloudy",1
239,7a00d368-fe69-4643-88d6-67cd1abc1b20,2017-06-25,2020-05-04,27.0,32.0,22.5,14.7,143.42,15.0,0.0,65.18,1013.6,33.0,20.0,0.0,,19.4,Clear,1
240,80d63395-dec7-493f-9eb1-1346c1206632,2017-07-31,2020-05-04,24.8,29.5,21.1,18.4,173.75,14.6,0.0,64.04,1015.0,30.6,28.6,0.2,,17.3,"Rain, Partially cloudy",1
241,338cf5d2-f095-464a-bb52-e838f8356063,2017-09-04,2020-05-04,17.2,22.1,13.7,17.2,108.71,21.4,0.0,66.04,1010.0,,45.2,6.0,,10.4,"Rain, Partially cloudy",1
242,ad9dadad-02b0-4424-b027-f1ab32b7ce80,2017-10-07,2020-05-04,15.9,19.4,11.9,13.7,110.96,28.1,0.0,73.29,1010.2,,64.1,3.0,,10.8,"Rain, Partially cloudy",1
243,e7bfce33-9d2d-43de-9247-5b98cdaadaaf,2017-11-10,2020-05-04,10.8,13.9,8.7,13.2,112.88,12.8,0.0,88.95,1020.5,,70.1,6.6,,9.0,"Rain, Partially cloudy",1
244,488b776b-0acd-4911-a687-b7389b4caa3e,2017-12-13,2020-05-04,12.4,16.1,9.3,9.8,170.92,29.2,0.0,82.43,1010.4,,79.4,20.5,,9.4,"Rain, Overcast",1
245,8a9925b2-dd08-499d-bc88-cafdf1e38692,2018-01-16,2020-05-04,4.4,9.2,0.6,16.3,108.67,13.8,0.0,72.18,1013.6,,42.1,1.6,,-0.3,"Rain, Partially cloudy",1
246,1adc2dc3-a0c9-49f6-bded-80b4260f03ee,2018-02-19,2020-05-04,5.9,7.3,4.4,8.4,78.88,23.1,0.0,79.04,1021.3,,95.9,24.7,1.0,2.4,"Rain, Overcast",1
247,e16f8b1c-b1f5-49da-81c9-75e88be1af11,2018-03-25,2020-05-04,5.9,11.1,-0.5,17.9,140.71,16.6,0.0,59.67,1004.6,,45.3,0.0,,-1.8,Partially cloudy,1
248,7e9ea5b2-f626-49b5-b85f-d37e39d9b598,2018-04-27,2020-05-04,18.6,23.7,13.6,20.7,121.5,16.0,0.0,63.39,1012.5,,10.5,0.0,,11.2,Clear,1
249,6925a717-59cb-4ec9-a3f8-8dfaf7a46d1d,2018-06-01,2020-05-04,22.4,28.1,18.0,15.2,179.46,15.7,0.0,76.04,1014.8,29.2,22.4,37.0,0.0,17.8,"Rain, Clear",1
250,70f7ea09-5172-4698-ab24-eacc0964ee63,2018-07-04,2020-05-04,23.2,28.1,18.1,12.7,166.29,10.3,0.0,74.64,1014.0,29.5,48.3,0.0,,18.2,Partially cloudy,1
251,958cb34a-8070-4a0d-bc03-0cda4c8b7dc8,2018-08-06,2020-05-04,27.9,33.3,23.1,19.7,140.13,15.3,0.0,51.87,1014.5,34.6,11.8,0.0,,16.5,Clear,1
252,6d50fb04-c6ba-4f00-9852-3590732e57d8,2018-09-09,2020-05-04,19.3,24.1,15.6,11.2,135.88,12.8,0.0,82.05,1012.9,,25.0,7.0,,16.0,"Rain, Clear",1
253,fdc889b5-f0a8-4117-945f-bc46dbd129ae,2018-10-15,2020-05-04,16.5,22.3,10.0,17.9,129.5,16.1,0.0,67.67,1020.3,,4.6,0.0,,10.2,Clear,1
254,4786fffb-ee0e-4960-bf14-3cb35ccc8d2b,2018-11-25,2020-05-04,13.9,15.4,12.8,10.6,152.29,17.1,0.0,88.36,1015.8,,69.7,0.7,,12.0,"Rain, Partially cloudy",1
255,e8483c59-d13a-4b4c-b5a6-8d2222e75b98,2018-12-27,2020-05-04,3.0,8.1,-1.0,9.0,185.79,10.2,0.0,90.11,1031.0,,35.2,0.0,,1.5,Partially cloudy,1
256,6fd28b4c-204a-4b72-9b4e-bdd2f18c46af,2019-01-29,2020-05-04,5.9,10.4,4.4,9.1,164.08,20.3,0.0,84.99,995.8,,75.0,16.5,1.0,3.5,"Rain, Partially cloudy",1
257,78ab0729-c902-45c8-ab83-bd00dafea7dc,2019-03-02,2020-05-04,7.6,12.4,2.3,14.7,143.96,14.2,0.0,77.92,1013.4,,30.7,0.0,,3.9,Partially cloudy,1
258,4ffbf437-cbbc-487b-b54f-3b80c6882268,2019-04-05,2020-05-04,14.3,17.4,11.5,10.9,133.0,29.9,0.0,72.56,1003.0,,54.2,0.0,,9.3,Partially cloudy,1
259,8dcc3d1b-322a-4318-9dc8-cd9ab1d77d12,2019-05-07,2020-05-04,10.0,12.9,8.1,14.1,128.92,31.7,0.0,58.64,1011.9,,44.8,0.0,0.0,2.1,Partially cloudy,1
260,642e390d-5f5d-4402-a432-e434a792170e,2019-06-12,2020-05-04,25.5,30.4,20.4,12.8,141.58,14.3,0.0,60.61,1009.3,30.8,12.0,0.0,,17.0,Clear,1
261,88d9b8cc-56cd-4944-8541-05c1b8187499,2019-07-13,2020-05-04,21.6,27.1,15.1,13.1,208.92,14.6,0.0,67.32,1011.9,27.3,17.5,2.3,0.0,14.8,"Rain, Clear",1
